Bakers Paradise,07814 193228,none,"5 Castlefields, Stoke Mandeville, Aylesbury, Buckinghamshire, HP22 5XY"
The Catering Shuttle,01296 471171,https://www.thecateringshuttle.co.uk/,"19 Bessemer Crescent, Rabans Lane Industrial Area, Aylesbury, HP19 8TF"
Electric Bakery,01292 269360,https://www.facebook.com/electric-bakery-412435022212833,"100 Main St, Ayr, KA8 8EF"
The Handmade Cheesecake Company,01292 285566,none,"12 12 Boundary Rd, Ayr, KA8 9DJ"
Cake! by Kate,07828 872164,http://www.cakebykate.yolasite.com/,"33 Shilliaw Drive, Prestwick, KA9 2NE"
The Sweet Room,07436 584693,http://thesweetroomuk.com/,"2 Kintyre Avenue, Ayr, KA7 4GB"
Sugar & Spice,01292 316830,http://www.sugarandspicetroon.com/,"15 Academy St, Troon, KA10 6HR"
Sugar & Spice,01292 316830,http://www.sugarandspicetroon.com/,"15 Academy St, Troon, KA10 6HR"
Fiona's Cakes,01292 319722,https://www.facebook.com/pages/fionas-cakes,"63 Hunter Crescent, Troon, KA10 7AH"
Castle Cakes,07548 795981,https://www.facebook.com/castlecakesdundonald,"12 Earl Rise, Dundonald, Kilmarnock, KA2 9JJ"
Zoeys Cake Creations,01563 551041,https://www.facebook.com/zoeyscakecreations,"6 Plann Rd, Kilmarnock, KA2 0EN"
Emma's Cake Bake,07596 616302,https://emmascakebake.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,"124 Turnberry Drive, Kilmarnock, KA1 4NG"
Lime Tree Cakes,028 2556 9872,https://www.facebook.com/pages/Lime-Tree-Cakes-Ahoghill/200802939941428?ref=ts,"20 Glebe Cottages, Ahoghill, Ballymena, BT42 2PZ"
Jerry's Cupcakes,07713 604973,https://www.facebook.com/pages/category/Bakery/Jerrys-Cupcakes-104951604868048/,"Welton Lane, Daventry, NN11 2JD"
The Looby Loo Cake Co,07920 003682,none,"62 Bear Garden Rd, Banbury, OX16 9PH"
The Cake Shop,01295 270447,http://www.the-cakeshop.co.uk/,"13 Bridge St, Banbury, OX16 5PN"
Crumbles n Rumbles,01295 252043,none,"8 Church View, Banbury, OX16 9ND"
Cupcake Crazy,07774 090379,http://www.cupcake-crazy.co.uk/,"58 Elton Rd, Banbury, OX16 9UB"
Raising the Cakes,07979 262272,https://www.raisingthecakes.com/?utm_source=yell&utm_medium=referral&utm_campaign=yell,"Milcombe Hall, Milcombe, Banbury, OX15 4RQ"
Andy's Creative Cakes,01280 703752,none,"22 Farmers Drive, Brackley, Northamptonshire, NN13 6HY"
Princess Partisserie,07876 307290,http://www.princesspatisserie.co.uk/,"Manor Farm, Northend Rd, Fenny Compton, Southam, Warwickshire, CV47 2YY"
Creative Cakes by Wendy,01295 770663,http://www.creativecakesbywendy.co.uk/,"5 Grants Close, Fenny Compton, Southam, CV47 2YA"
White Hyacinth Cake Design,07964 339739,https://www.whitehyacinthcakes.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,"Hell Brake House, Shipston-On-Stour, CV36 5EF"
Grange Farm Foods,01608 737313,none,"Grange Farm, Church End, Swerford, Chipping Norton, Oxfordshire, OX7 4AX"
The Cotswold Cake Room,07450 294464,none,"17 Litchfield Close, Enstone, Chipping Norton, OX7 4LB"
Cake Forall Seasons,028 9127 4768,https://www.acakeforallseasonsbangor.co.uk/,"26 Abbey St, Bangor, BT20 4JA"
Jenny's Cakes,028 9145 2366,http://www.jennyscakes.co.uk/,"64 Gransha Rd, Bangor, BT20 4TL"
Bumble & Goose,07410 379816,https://www.bumbleandgoose.co.uk/,"College Avenue, Bangor, BT20 5HJ"
Top Cake Toppers,07860 867414,http://www.topcaketoppers.co.uk/,"161 Belfast Rd, Bangor, BT20 3PR"
Icing on the Cake,07725 516112,https://www.facebook.com/angeleenbrowncakes,"79 Groomsport Rd, Bangor, BT20 5ND"
Abracakedabra,07891 416592,http://www.abracakedabra.co.uk/,"26 Strathearn Park, Bangor, BT19 1DE"
Barbara's Bake a Cake,028 9336 9702,http://barbarasbakeacake.co.uk/,"30 Plantation Drive, Carrickfergus, BT38 9RF"
Farm House Treats,07912 620177,https://www.farmhousetreats.co.uk/,"20 Moss Brook Rd, Carryduff, Belfast, BT8 8AJ"
The Little Bake Shop,07979 867456,http://www.thelittlebakeshop.co.uk/,"Unit 21 Dundonald Enterprise Park, Carrowreagh Rd, Dundonald, Belfast, BT16 1QT"
Little Lark Bakery,07710 511606,http://www.littlelarkbakery.com/?utm_source=yell&utm_medium=referral&utm_campaign=yell,"Summerhill Avenue, Belfast, BT5 7HD"
Angies Custom Cakes,028 9336 3602,none,"58 Albert Rd, Carrickfergus, County Antrim, BT38 8AE"
Sweet Tiers Patisserie,028 9124 0829,https://www.facebook.com/sweettierspatisserie,"27 High St, Donaghadee, BT21 0AH"
NI Cake Design,07891 165447,http://www.nicakedesign.com/,"38 Tudor Drive, Carrickfergus, BT38 9TT"
Reaville Cupcake Bouquets,07784 960032,http://www.reavillecupcakebouquets.co.uk/,"Unit B/16 Inspire Business Park, 16, Carrowreagh Rd, Dundonald, Belfast, BT16 1QT"
Lucy's Sweet Treats,07506 116866,http://www.lucyssweettreats.co.uk/,"39 Fitzwilliam St, Belfast, County Antrim, BT9 6AW"
Dial a Chef,07792 384428,none,"82 Lansdowne Rd, Newtownards, BT23 4NT"
Enchanted Bakes,07545 517296,https://enchantedbakesni.com/,"15 Richmond Close, Holywood, BT18 9TB"
Create Bake Decorate,028 9048 1111,http://www.creativecakes-ni.co.uk/,"Unit 8 Hanwood Business Park, Old Dundonald Rd, Belfast, BT16 1DE"
The Cake Fairy,07801 413877,none,"22a Drumhirk Rd, Comber, Newtownards, BT23 5LY"
Vanilla Sky Cakes,07938 097606,http://vanillaskycakesclasses.weebly.com/,"14 Windslow Grove, Carrickfergus, BT38 9BE"
Auntie Annie's Cakes,07544 487262,http://www.auntieanniescakes.co.uk/,"191 Crumlin Rd, Belfast, BT14 7AA"
Flour Lady,07760 209151,https://www.flourlady.com/,"26 Schomberg Avenue, Belfast, BT4 2JR"
For Goodness Cake,07842 776563,none,"16 Mount Merrion Crescent, Belfast, BT6 0FY"
My Party Guy Ltd,028 9074 8884,https://www.facebook.com/partyguy.belfast/,"Unit 1b Jubilee Avenue, Belfast, BT15 3BX"
Custom Cake Decorating by Heidi Ashbridge,07792 187628,none,"86 Castlemore Avenue, Belfast, BT6 9RG"
Cake Forall Seasons,028 9127 4768,https://www.acakeforallseasonsbangor.co.uk/,"26 Abbey St, Bangor, BT20 4JA"
Jenny's Cakes,028 9145 2366,http://www.jennyscakes.co.uk/,"64 Gransha Rd, Bangor, BT20 4TL"
Bumble & Goose,07410 379816,https://www.bumbleandgoose.co.uk/,"College Avenue, Bangor, BT20 5HJ"
Top Cake Toppers,07860 867414,http://www.topcaketoppers.co.uk/,"161 Belfast Rd, Bangor, BT20 3PR"
Icing on the Cake,07725 516112,https://www.facebook.com/angeleenbrowncakes,"79 Groomsport Rd, Bangor, BT20 5ND"
Abracakedabra,07891 416592,http://www.abracakedabra.co.uk/,"26 Strathearn Park, Bangor, BT19 1DE"
Barbara's Bake a Cake,028 9336 9702,http://barbarasbakeacake.co.uk/,"30 Plantation Drive, Carrickfergus, BT38 9RF"
Lacey Cakes Wakefield,07775 855221,http://www.laceycakeswakefield.com/,"409 Horbury Rd, Wakefield, WF2 8JJ"
Cake Box Barnsley,07512 613392,http://www.eggfreecake.co.uk/,"24-26 Eldon St, Barnsley, S70 2JB"
Blackburns Cakes,07447 999249,https://www.facebook.com/blackburns-cakes-1452337081737594,"77a Pitt Street West, Barnsley, S70 1BN"
Cupcake Cottage,07747 036951,none,"Unit 11 Oakwell Business Centre, Oakwell View, Barnsley, South Yorkshire, S71 1HX"
Delicious Pink Cakery,07510 373156,http://deliciouspinkcakery.co.uk/,"Barugh Green, Barnsley, S75 1QE"
Amy's Catering,07717 685691,http://www.amyscatering.co.uk/,"PO Box 111, Barnsley, S75 3YW"
Honey Cupcakes,07854 290970,https://www.facebook.com/pages/honey-cupcakes-barnsley/169810503085864,"36 Longsight Rd, Mapplewell, Barnsley, S75 6HD"
Melanies Celebration Cakes & Chocolatiers,01226 710221,http://melaniescakes.com/,"316 Barnsley Rd, Cudworth, Barnsley, S72 8TD"
Janine Makes Cakes,07590 431280,http://www.janinemakescakes.weebly.com/,"15 Uplands Avenue, Darton, Barnsley, S75 5DS"
CherryCakes,07787 747270,http://www.cherrycakes.co.uk/,"3 Church St, Royston, Barnsley, South Yorkshire, S71 4QU"
Those Finishing Touches,0114 234 4490,http://www.thosefinishingtouches.co.uk/,"20 Holme Lane, Sheffield, S6 4JQ"
Cake It Away,01226 896470,https://www.facebook.com/cakeitawayltd,"Cake It Away, 3, Brier Lane, Havercroft, Wakefield, WF4 2AT"
Little Red Cake,01226 447295,http://www.littleredcake.com/,"31 Chapel Close, Shafton, Barnsley, S72 8QJ"
Cherrycakes Cakes & Cupcakes,01226 726025,none,"77 George Lane, Notton, Wakefield, West Yorkshire, WF4 2NQ"
Bonjour Bake Shop,07817 241546,http://www.bonjourbakeshop.co.uk/,"20 Millmoor Rd, Wombwell, Barnsley, S73 8BD"
The Cake Barn,0114 284 6972,http://www.thecakebarn.webeden.co.uk/,"23 Angram Rd, High Green, Sheffield, S35 4GB"
Holly's Cakes,07734 453584,https://www.facebook.com/hollyscakessheffield,"6 King St, Chapeltown, Sheffield, S35 2YY"
Adams Bakery Cakes,07470 678258,http://www.adamsbakerycakes.com/,"Holgate Drive, Sheffield, S5 9LA"
Sugarbelle Cake Design,07540 478735,none,"36 Carnley St, Wath-upon-Dearne, Rotherham, South Yorkshire, S63 6AZ"
Honeypot Events & Decor,07547 342691,https://www.honeypotevents.co.uk/,"5 Cuttlehurst, Scissett, Huddersfield, HD8 9LF"
Lacey Cakes Wakefield,07775 855221,http://www.laceycakeswakefield.com/,"409 Horbury Rd, Wakefield, WF2 8JJ"
Cake Box Barnsley,07512 613392,http://www.eggfreecake.co.uk/,"24-26 Eldon St, Barnsley, S70 2JB"
Blackburns Cakes,07447 999249,https://www.facebook.com/blackburns-cakes-1452337081737594,"77a Pitt Street West, Barnsley, S70 1BN"
Cupcake Cottage,07747 036951,none,"Unit 11 Oakwell Business Centre, Oakwell View, Barnsley, South Yorkshire, S71 1HX"
The Vale Cake Boutique,07960 405829,http://www.thevalecakeboutique.com/,"8 High St, Barry, CF62 7DZ"
West End Cakes,01446 418737,http://www.westendcakes.com/,"18 Castle St, Barry, CF62 6JR"
Cake & A Cwtch Ltd,01446 721992,https://cakeandacwtch.co.uk/,"10 Park Crescent, Rednal, Barry, CF62 6HD"
Honeybakes Cottage,01446 740282,none,"24 Harbour Rd, Barry, CF62 5RZ"
Laurz Frosties CakeDesign,07943 826044,https://www.facebook.com/laurz-frosties-cakedesign-992150047497181/,"4 Rectory Rd, Barry, CF63 3QB"
Francesca's Cakes,01446 749385,none,"89 Greenacres, Barry, South Glamorgan, CF63 2PL"
Penty's Cakes,07882 990561,none,"1 Raldan Close, Barry, CF63 1PJ"
FD Catering,01446 720445,http://www.fdcatering.co.uk/,"2 Suran Y Gog, Barry, CF63 1FT"
Francesca's Cakes,01446 749385,http://www.francescascakes.co.uk/,"89 Greenacres, Barry, CF63 2PL"
The Crafty Kitchen,01446 750409,http://www.thecraftykitchen.co.uk/,"14 Glyndwr Avenue, St. Athan, Barry, CF62 4PP"
Marias Delights Patisserie,029 2025 0760,http://www.simplystevespatisserie.co.uk/,"116 Clifton St, Cardiff, CF24 1LW"
Capital City Cakes,029 2075 9122,http://www.capitalcitycakes.co.uk/,"257 Heathwood Rd, Cardiff, CF14 4HS"
Velvet Ice Catering Ltd,07790 383701,https://www.facebook.com/velvetice11,"26 Royal Arcade, Cardiff, CF10 1AE"
The Vanilla Valley,029 2056 8837,none,"Unit 1, Cardiff Road, Cardiff, CF15 7SR"
Let them See Cake,07772 630332,https://www.letthemseecake.com/,"595a Cowbridge Rd East, Cardiff, CF5 1BE"
3 D Cake Store,07580 497263,https://www.3dcakestore.co.uk/,"2a-2c Conway Road, Cardiff, CF11 9NT"
Cake Box,029 2252 0175,http://www.eggfreecake.co.uk/,"90 Albany Rd Cardiff, Cardiff, CF24 3RS"
Cakes For Celebration,01446 771710,http://www.cakesforcelebrations.co.uk/,"The Old Wool Barn Veritys Court, Cowbridge, CF71 7AJ"
Valentin's Cakery,029 2132 1230,http://www.valentins-cakery.co.uk/,"111a Station Rd, Cardiff, CF14 2FD"
Cakey Wakey,029 2056 5317,http://www.cakeywakey.com/,"111a Station Rd, Llandaff North, Cardiff, CF14 2FD"
Fairytale Cakes & Cupcakes,07522 710745,none,"256 Hayes Apartments The Hayes, Cardiff, CF10 1BZ"
Cardiff Bakestones,029 2034 4159,https://www.facebook.com/bakestones.co.uk/,"161-165 Cardiff Indoor Market, Central Market, Cardiff, CF10 1AU"
Issy Boo Cakes,07711 629739,http://www.issyboocakes.co.uk/,"31 Oakwood Avenue, Cardiff, CF23 9EY"
The Vale Cake Boutique,07960 405829,http://www.thevalecakeboutique.com/,"8 High St, Barry, CF62 7DZ"
West End Cakes,01446 418737,http://www.westendcakes.com/,"18 Castle St, Barry, CF62 6JR"
Cake & A Cwtch Ltd,01446 721992,https://cakeandacwtch.co.uk/,"10 Park Crescent, Rednal, Barry, CF62 6HD"
Honeybakes Cottage,01446 740282,none,"24 Harbour Rd, Barry, CF62 5RZ"
Laurz Frosties CakeDesign,07943 826044,https://www.facebook.com/laurz-frosties-cakedesign-992150047497181/,"4 Rectory Rd, Barry, CF63 3QB"
Francesca's Cakes,01446 749385,none,"89 Greenacres, Barry, South Glamorgan, CF63 2PL"
Penty's Cakes,07882 990561,none,"1 Raldan Close, Barry, CF63 1PJ"
FD Catering,01446 720445,http://www.fdcatering.co.uk/,"2 Suran Y Gog, Barry, CF63 1FT"
Francesca's Cakes,01446 749385,http://www.francescascakes.co.uk/,"89 Greenacres, Barry, CF63 2PL"
Sophisti-Cakes,01702 311839,https://sophisti-cakes.co.uk/,"797 Southchurch Rd, Southend-On-Sea, SS1 2PP"
Brooks Cakes & Bakes,07774 637120,http://www.brookscakesandbakes.co.uk/,"Albyns, Langdon Hills, Basildon, SS16 6LH"
Gems Tasty Cakes,07522 463198,none,"18 Malyons Green, Basildon, SS13 1PP"
Joyway Events,01268 458773,http://www.joywayevents.co.uk/,"126 Kent View Rd, Basildon, Essex, SS16 4JP"
Frosted Fantasies Ltd,01268 455851,none,"27 Felmores End, Pitsea, Basildon, Essex, SS13 1PN"
Simply Cakes for You,01268 525300,http://www.simplycakes-foryou.co.uk/,"25 Barleylands Rd, Billericay, CM11 2UD"
Cake Box,01268 928228,http://www.eggfreecake.co.uk/,"15 South Walk, Basildon, SS14 1BZ"
The Icing On The Cake - Dial A Cake,01268 286970,none,"19 South Walk, Basildon, Essex, SS14 1BZ"
My Tasty Cakes,07570 138615,http://mytastycakes.com/,"89 Essex Way, Benfleet, SS7 1LR"
Brooks Cakes & Bakes,07774 637120,http://www.brookscakesandbakes.co.uk/,"Albyns, Langdon Hills, Basildon, SS16 6LH"
Sophisti-Cakes,01702 311839,https://sophisti-cakes.co.uk/,"797 Southchurch Rd, Southend-On-Sea, SS1 2PP"
Love it Cakes,07757 264680,http://www.loveitcakes.co.uk/,"33 Rokells, Basildon, SS14 2BH"
Cake.by.Abbie,07515 456175,http://www.cakebyabbie.cococart.co/,"105 Roodegate, Basildon, SS14 2AY"
Cakes & Nibbles,07766 007089,https://www.cakesandnibbles.co.uk/,"68 St. Clements Rd, Benfleet, SS7 5XG"
CakeObsession,07867 802172,http://cakeobsession.co.uk/,"Ardleigh, Basildon, SS16 5RE"
County Cakes,07403 339306,http://www.countycakes.com/,"83 Pound Lane, Laindon, Basildon, Essex, SS15 5SP"
The Cabin Cake Co,07944 231603,none,"Hawthorns Falstones, Basildon, SS15 5DU"
Wilma's Cupcakery,07538 115924,none,"158 Somercotes, Basildon, Essex, SS15 5UB"
Skinny Cake,07581 119129,http://www.skinnycake.co.uk/,"51 Gower Chase, Basildon, SS15 5BF"
Piece of Cake Essex Ltd,07808 817440,none,"Orchard House High Rd, Fobbing, Stanford-Le-Hope, SS17 9JE"
Sophisti-Cakes,01268 696279,http://www.sophisti-cakes-creations.co.uk/,"27a-27b High St, Canvey Island, SS8 7RB"
SSJ Cake Decorating World,01268 769610,http://www.ssjscakedecoratingworld.co.uk/,"238 London Rd, Wickford, SS12 0JX"
Lady Cakes Boutique,07843 600708,https://www.ladycakesboutique.co.uk/,"3 Grasmere Grove, Rochester, ME2 4PN"
The Sugar Brick Road,01268 570671,http://www.sugarbrickroad.co.uk/,"Cranfield Park Rd, Wickford, SS12 9ES"
Sophisti-Cakes,01702 311839,https://sophisti-cakes.co.uk/,"797 Southchurch Rd, Southend-On-Sea, SS1 2PP"
Brooks Cakes & Bakes,07774 637120,http://www.brookscakesandbakes.co.uk/,"Albyns, Langdon Hills, Basildon, SS16 6LH"
Gems Tasty Cakes,07522 463198,none,"18 Malyons Green, Basildon, SS13 1PP"
Joyway Events,01268 458773,http://www.joywayevents.co.uk/,"126 Kent View Rd, Basildon, Essex, SS16 4JP"
Frosted Fantasies Ltd,01268 455851,none,"27 Felmores End, Pitsea, Basildon, Essex, SS13 1PN"
Simply Cakes for You,01268 525300,http://www.simplycakes-foryou.co.uk/,"25 Barleylands Rd, Billericay, CM11 2UD"
Scrumptious Bakes by Emma,07715 560074,https://www.scrumptiousbakesbyemma.co.uk/,"Wessex Avenue, Odiham, Hook, RG29 1PN"
The Sugarcraft Contessa,07734 450177,http://www.thesugarcraftcontessa.co.uk/,"67 Winchester Rd, Basingstoke, RG21 8UL"
Egg Free Cake Box,020 8125 3660,http://www.eggfreecake.co.uk/,"13 Wote St, Basingstoke, RG21 7NE"
C Cakes,01256 478937,http://www.c-cakes.co.uk/,"154 Packenham Rd, Basingstoke, RG21 8XY"
Honey House Cakes,07818 402642,http://www.honeyhousecakes.com/,"14 Western Way, Basingstoke, RG22 6DB"
Scrumdidilycakes,01256 346847,http://www.scrumdidilycakes.co.uk/,"Unit 6 Viables Craft Centre, The Harrow Way, Basingstoke, RG22 4BJ"
Gifted Heart Cakes,07513 072675,http://www.giftedheartcakes.co.uk/,"4 Handel Close, Basingstoke, RG22 4DJ"
Print It Eat It,07487 715043,http://www.printiteatit.com/,"59 Quilter Rd, Basingstoke, RG22 4HD"
King Good Cakes,07403 154441,https://www.facebook.com/pages/category/bakery/king-good-cakes-692109834216129,"513 Abbey Rd, Basingstoke, RG24 9EP"
Slice of Fun Cakes,07769 653934,https://sliceoffun.co.uk/,"65 Peggs Way, Basingstoke, RG24 9FX"
Sweet Treats,07549 395300,https://www.facebook.com/sweettreats36,"36 Willoughby Way, Basingstoke, RG23 8AX"
Yellow Bee Cake Co,07887 513711,http://yellowbeecakecompany.co.uk/,"31 Forsythia Walk, Oakridge Village, Basingstoke, RG21 5RL"
Sarah Carr Speciality Cakes,01256 363648,none,"456 Abbey Rd, Basingstoke, RG24 9EN"
Lincoln's Sugarcraft,01256 322789,none,"8 Buckland Parade, Basingstoke, Hampshire, RG22 6JW"
Kays Kupcakes,01256 475168,none,"43 Elmwood Way, Basingstoke, Hampshire, RG23 8LJ"
Cake Tops & Tiers,07733 157733,http://www.caketopsandtiers.co.uk/,"29 Nightingale Gardens, Basingstoke, RG24 9SB"
Unique Cakes by Yevnig,07827 298832,http://www.yevnig.com/,"46 Schubert Rd, Basingstoke, RG22 4JL"
The Homemade Brownie Company,07940 137447,http://www.homemadebrownie.co.uk/,"Unit 3 Sterling House, Stroudley Rd, Basingstoke, RG24 8UG"
Sweet Enthusiasts,07515 746915,none,"37 Wheeler Way, Basingstoke, Hampshire, RG24 9TQ"
Catering by Fiona,07775 895396,none,"52 Milton Close, Basingstoke, RG24 9BY"
A Basing Bakes,07889 780537,http://www.abasingbakes.co.uk/,"39 Magnus Drive, Basingstoke, RG22 4TX"
Sugar Spice Cakes,07541 146985,http://www.sugarspicecakes.com/,"27 Gaiger Avenue, Sherfield-on-Loddon, Hook, RG27 0SA"
Cakesburg Online Premium Cake Shop,07424 863581,http://www.cakesburg.co.uk/,"17 Clements Close, Spencers Wood, Reading, RG7 1HJ"
Fairy Cake Land,07765 232900,http://www.fairycakeland.co.uk/,"4 Church Lane, Holybourne, Alton, Hampshire, GU34 4HD"
Special Occasion Cakes,01256 769237,https://www.facebook.com/socakesthea,"1 Little Hartleys, Hook, RG27 9UH"
Scrumptious Bakes by Emma,07715 560074,https://www.scrumptiousbakesbyemma.co.uk/,"Wessex Avenue, Odiham, Hook, RG29 1PN"
The Sugarcraft Contessa,07734 450177,http://www.thesugarcraftcontessa.co.uk/,"67 Winchester Rd, Basingstoke, RG21 8UL"
Egg Free Cake Box,020 8125 3660,http://www.eggfreecake.co.uk/,"13 Wote St, Basingstoke, RG21 7NE"
C Cakes,01256 478937,http://www.c-cakes.co.uk/,"154 Packenham Rd, Basingstoke, RG21 8XY"
Honey House Cakes,07818 402642,http://www.honeyhousecakes.com/,"14 Western Way, Basingstoke, RG22 6DB"
Scrumdidilycakes,01256 346847,http://www.scrumdidilycakes.co.uk/,"Unit 6 Viables Craft Centre, The Harrow Way, Basingstoke, RG22 4BJ"
Gifted Heart Cakes,07513 072675,http://www.giftedheartcakes.co.uk/,"4 Handel Close, Basingstoke, RG22 4DJ"
Blueberry Moon Cakes,07983 091126,https://blueberrymooncakes.co.uk/,"2 Fitzroy Rd, Bristol, BS16 3LZ"
Sarah's Sugarcraft,07940 166979,https://www.sarahssugarcraft.co.uk/,"Milford Avenue, Wick, Bristol, BS30 5PR"
Em Rose Cakes,01225 462939,http://www.emrosecakes.co.uk/,"Lower Flat, 7a, Wellsway, Bath, BA2 4QN"
The Bijoux Bakery,07884 462603,http://www.bijouxbakery.co.uk/,"8 New King St, Bath, BA1 2BL"
"Love Cupcake, Bath",07775 685901,https://www.facebook.com/pages/Love-Cupcake-Bath/394084000624904?ref=hl#!/pages/Love-Cupcake-Bath/394084000624904,"45 Bloomfield Avenue, Bath, BA2 3AE"
Bath Cake Company,01225 446094,https://bathcakecompany.co.uk/,"15 Fountain Buildings, Bath, BA1 5DX"
Sandra Monger Cake Design,01225 340832,http://www.sandramongercakes.co.uk/,"91 Bloomfield Drive, Bath, BA2 2BH"
DiDi Cakes,01225 444465,http://www.didicakesbath.com/,"132 Walcot St, Bath, BA1 5BG"
Victoria Shepherd Novelty Cakes,07583 977815,http://www.vshepherd93.wix.com/victoria-shepherd,"20 Avondale Court, Lower Weston, Bath, BA1 3ET"
Gill's Creative Cakes,07590 457275,http://www.gillscreativecakes.com/,"36 Newbridge Rd, Bath, BA1 3JZ"
Maryrose Celebration Cakes,01454 312737,https://www.maryrosecakes.co.uk/,"7 Melrose Close, Yate, Bristol, BS37 7AY"
Cakes by Nessie,01225 859881,http://www.cakesbynessie.co.uk/,"7 Catherine Way, Batheaston, Bath, BA1 7NY"
Iced Magic,0117 985 9359,http://www.icedmagiccakes.co.uk/,"22 Ford Lane, Emersons Green, Bristol, BS16 7DD"
Blueberry Moon Cakes,07983 091126,https://blueberrymooncakes.co.uk/,"2 Fitzroy Rd, Bristol, BS16 3LZ"
Dotty the Cake Lady,01225 860949,none,"Unit 4 Weavers Walk, Bradford-On-Avon, BA15 1JX"
Aunt Sally's Cakes,07305 383864,https://www.facebook.com/489873468043484,"St. James Place, Mangotsfield, Bristol, BS16 9JA"
Kingfisher Bakery,07783 411757,https://www.kingfisherbakery.com/,"10 Swan Drive, Staverton, Trowbridge, BA14 8US"
Occasion Cakes & Catering Ltd,0117 963 5063,https://www.facebook.com/Occasion-cakes-ltd-136842263056699/,"281 North St, Bedminster, Bristol, BS3 1JP"
The Cake Architect,01225 378867,http://www.thecakearchitect.co.uk/,"36 Silver St, Bradford-On-Avon, BA15 1JX"
Yankee Cakes,07898 740525,none,"9 Park Avenue, Corsham, SN13 0JT"
Wild Flour Cake Company,01761 479641,http://www.wildflourcakeco.co.uk/,"Unit 1a Timsbury Ind Est, Hayeswood Rd, Timsbury, Bath, BA2 0HQ"
Blueberry Moon Cakes,07983 091126,https://blueberrymooncakes.co.uk/,"2 Fitzroy Rd, Bristol, BS16 3LZ"
Sarah's Sugarcraft,07940 166979,https://www.sarahssugarcraft.co.uk/,"Milford Avenue, Wick, Bristol, BS30 5PR"
Em Rose Cakes,01225 462939,http://www.emrosecakes.co.uk/,"Lower Flat, 7a, Wellsway, Bath, BA2 4QN"
The Bijoux Bakery,07884 462603,http://www.bijouxbakery.co.uk/,"8 New King St, Bath, BA1 2BL"
"Love Cupcake, Bath",07775 685901,https://www.facebook.com/pages/Love-Cupcake-Bath/394084000624904?ref=hl#!/pages/Love-Cupcake-Bath/394084000624904,"45 Bloomfield Avenue, Bath, BA2 3AE"
Bath Cake Company,01225 446094,https://bathcakecompany.co.uk/,"15 Fountain Buildings, Bath, BA1 5DX"
Hetty's Bakery,07377 755054,https://www.hettysbakery.co.uk/,"6 King William Close, Kempston, Bedford, MK42 7BA"
Boutique E Licious,07718 786267,https://www.boutiqueelicious.co.uk/,"2 Windsor Parade Windsor Rd, Barton-le-Clay, Bedford, MK45 4NA"
Brickhill Bistro,07771 858582,https://www.brickhillbistro.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,"4 Knights Close, Great Brickhill, Milton Keynes, MK17 9AW"
Seventh-Heaven,01234 589013,https://www.facebook.com/seventh.heaven1,"16-17 Harpur Street, Bedford, MK40 1NS"
Pasticceria Amalfi Cakes,01234 910780,http://www.amalfipasticceria.co.uk/,"87-91 Tavistock St, Bedford, MK40 2RR"
Hetty's Bakery,07377 755054,https://www.hettysbakery.co.uk/,"6 King William Close, Kempston, Bedford, MK42 7BA"
The Cakery,01234 987821,https://www.facebook.com/pages/category/local-service/the-cakery-104345687854457,"82 Ampthill Road, Bedford, MK42 9JA"
Homebaked Desserts & Vintage Cafe Shop,01234 930991,none,"35 Roff Avenue, Bedford, MK41 7TH"
Buttercup Cakes by Jo,07568 913974,https://www.buttercupcakesbyjo.co.uk/,"14 Broad Avenue, Bedford, MK42 9SN"
Cake Box,01234 910040,http://www.eggfreecake.co.uk/,"60-62 Iddesleigh Rd, Bedford, MK40 4LH"
Charles Biswell Catering,01234 314391,http://www.charlesbiswellcatering.co.uk/,"3 Milton Rd, Bedford, MK40 2AX"
Ali's Cupcakes,07447 818611,none,"196 Honey Hill Rd, Bedford, MK40 4PD"
Little Pickers Cakes,07715 692022,https://www.facebook.com/littlepickerscakes,"Kimble Drive Barkers Lane, Bedford, MK41 9TA"
Bespoke Cakes,07878 644384,https://bedfordweddingcakes.co.uk/,"45 Wentworth Drive, Bedford, MK41 8QA"
Lorry's Cakes,01234 740428,http://www.lorryscakes.com/,"14 Sunderland Place, Shortstown, Bedford, MK42 0FD"
Fieldfare Cakes,07791 282769,http://www.fieldfarecakes.co.uk/,"1 Fieldfare View, Wixams, Bedford, MK42 6BL"
Kellys Little Cakery,07967 257304,http://www.kellyslittlecakery.co.uk/,"63 Ditmas Avenue, Kempston, Bedford, MK42 7DW"
Cakes by Judy,01234 360269,http://www.cakesbyjudy.co.uk/,"50 George St, Clapham, Bedford, Bedfordshire, MK41 6BA"
Rebecca Anne's Cupcake Co,01234 350790,none,"77 Maskell Drive, Bedford, Bedfordshire, MK41 0GN"
Trudy Scrumptious Cakes,07546 711747,none,"68 Thor Drive, Bedford, Bedfordshire, MK41 0WP"
Cayk,07824 559083,https://www.facebook.com/welovecayk,"54 Hilton Close, Kempston, Bedford, MK42 7FT"
Cupcake it Away,01234 741413,http://www.cupcakeitaway.co.uk/,"6 Bluebird Gardens, Wixams, Bedford, Bedfordshire, MK42 6AJ"
